2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
0.014913744435091499,0.0148761319104004,0.014829926640294,0.014775770923080299,0.014714126905575898,-0.003,-0.003,0.0144882467979536,0.0144014916465791,0.0158104805902375,0.0157158964026798,0.013618487131684901,0.015518256693464799,-0.0015,-0.0015,-0.0015,0.0150893125578684,-0.0015,0.014857056427895402,-0.0015,0.014611285844910801,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0148168985543955,0.0,0.0144870673545041,0.0,0.0141433313635781,0.0139666474084229,0.0,0.0,0.0134185954215653,0.0132290837036225,0.0130353604685424,0.0,0.0,0.0124245378238027,0.0,0.0119905074908066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096513507767472,0.0094249667486591,0.0,0.008981317550771,0.0,0.0085485052452772,0.0,0.0081239553922943,0.0079126106286297,0.0076999055431999,0.0074840398642295,0.0,0.0,0.0068045796840629,0.0,0.0,0.0060915135311356,0.0,0.0056203667608378,0.0053950049330379,0.0,0.0,0.0048039030481856,0.0046410233632816,0.004492105914502,0.0,0.0,0.0041001085006933,0.0,0.0038537648070423,0.0037259245234032,0.0035905293563644
0.014913692849290299,0.014876119605074898,0.014829980997556098,0.014775823211899798,0.014714117575835498,-0.003,-0.003,0.014488219280820799,0.0144015427046059,0.015810511959020997,-0.0015,0.0136184912758682,0.015518270983582902,0.0154152492922156,0.0153094207053257,0.0152007741644018,0.015089282317587499,0.0149747839333911,0.014857085520674102,0.0147359867833617,0.014611305943107401,-0.0015,0.0143506230430828,-0.0015,0.0140745988648403,-0.0015,-0.0015,0.0,0.0,0.0148168244195329,0.0,0.0144871076323811,0.0,0.0141433158633421,0.0139666134252995,0.0,0.0,0.0,0.0132291359050423,0.0130354248421289,0.0,0.0,0.0,0.0,0.0119904814114458,0.0,0.0,0.0112993917402502,0.0110616682460624,0.0,0.0105842394308746,0.010347494319303,0.0,0.0,0.0,0.0,0.0,0.0,0.008763705463274,0.0,0.0,0.0081239299077092,0.0,0.0,0.0074840696139538,0.0,0.0070366496374251,0.0068045861967359,0.0065686878783556,0.0,0.0060914922076699,0.0,0.0056203950043568,0.0,0.0051814932779234,0.0049834961633983,0.0048038920146956,0.0046410481000622,0.0044921607301463,0.0043543421974806,0.0042246436780987,0.0041000491465308,0.0039774862377556,0.0038538326600922,0.0037259300016239,0.0035905910590756
0.014913693213456399,0.0148761198258768,0.0148299802242707,0.014775822328786098,0.0147141175131362,-0.003,0.014569737968486098,0.014488219272004799,0.0144015434595443,0.0158105114291036,0.015715939240521098,0.0136184917913438,0.0155182715788938,0.015415249358749999,0.0153094201337704,0.0152007735123452,-0.0015,-0.0015,0.014857085498447302,0.0147359874212901,0.0146113061428,-0.0015,0.0143506226094422,-0.0015,0.0140745981634354,-0.0015,-0.0015,0.0,0.0,0.0148168241342794,0.0,0.0144871076016218,0.0,0.0141433166929065,0.0139666138908157,0.0,0.0,0.0,0.013229135735011,0.0130354255458023,0.0,0.0,0.0,0.0,0.0119904816739594,0.0117651573605913,0.0115343928002972,0.0112993908734431,0.0,0.0,0.0,0.0103474941107469,0.0,0.0,0.0,0.0,0.0,0.0,0.0087637052630198,0.0,0.0,0.0,0.0,0.0,0.0074840691138936,0.0,0.0070366493490185,0.0068045850328146,0.0065686876037629,0.0,0.0060914930433819,0.0,0.0056203945418527,0.0,0.0,0.0049834954240298,0.0048038923191203,0.0046410494722421,0.004492160048926,0.0043543418041109,0.0042246433282742,0.0041000491014838,0.0039774852854006,0.003853832556822,0.0037259304800066,0.0035905902266423
0.014913693865723597,0.0148761192703628,0.014829980167682699,0.0147758220209328,0.014714117053782097,-0.003,0.0145697377147377,0.014488218680349498,0.0144015433986383,0.015810511791041,0.015715937963712498,0.0136184916420861,0.0155182705272811,0.0154152510990357,-0.0015,0.0152007725028583,-0.0015,-0.0015,0.0148570854290124,0.0147359876172441,0.014611307057876102,-0.0015,0.0143506224155545,-0.0015,0.014074597924852,-0.0015,-0.0015,0.0,0.0,0.0148168230206649,0.0,0.0144871092778918,0.0,0.014143318133786,0.0139666130096663,0.0,0.0,0.0,0.013229135252186,0.0130354255197769,0.0,0.0,0.0,0.0,0.0119904818654892,0.0117651584107635,0.0,0.0112993910829077,0.0110616660596034,0.0,0.0,0.0103474923368805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081239304370642,0.0,0.0,0.0074840707387315,0.0,0.0070366488446241,0.0068045846424367,0.0065686863465082,0.0,0.0060914937410376,0.0,0.0056203927834066,0.0053950717170381,0.0,0.0049834947410661,0.0048038918649982,0.0046410499227572,0.0044921589487079,0.0043543421062973,0.0042246428052599,0.0041000498877206,0.0039774861926755,0.0038538338865512,0.0037259317129046,0.0035905893942879
0.0149136987126428,0.014876113063848598,0.0148299826497505,0.0147758225171378,0.0147141128817898,-0.003,0.0145697329013165,0.014488213024823,0.014401539857884197,0.015810517345685598,0.0157159258701211,0.0136184881887004,0.0155182580848533,-0.0015,-0.0015,-0.0015,-0.0015,-0.0015,0.0148570848485592,0.014735987004666001,0.0146113150757074,-0.0015,0.014350622248260501,-0.0015,0.0140745983754608,-0.0015,-0.0015,0.0,0.0,0.0148168134281814,0.0,0.0144871255180352,0.0,0.0141433287426725,0.0139666027144807,0.0,0.0,0.0,0.0132291312747711,0.0130354225156289,0.0,0.0,0.0,0.0,0.011990482680575,0.0117651698394545,0.0,0.0112993964895516,0.0110616518244707,0.0,0.0105842511089514,0.0103474760952515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074840883208822,0.0072634237108523,0.0070366451232128,0.0068045854438229,0.0065686753308184,0.0,0.0060914971791122,0.0,0.005620377683903,0.0,0.0,0.0049834910672974,0.0048038863065353,0.0046410488844783,0.0044921510348387,0.0043543465518114,0.0042246391449973,0.0041000576247153,0.0039774986446626,0.0038538470778382,0.0037259416964633,0.0035905846481524
0.014913716618916899,0.014876101983235699,0.014829986070363699,0.014775830169338698,0.014714098175153,-0.003,0.014569748461926,0.014488204477183598,0.0144015367922749,0.0158105037972445,-0.0015,-0.0035,0.015518265211794202,-0.0015,-0.0015,0.015200752133602802,-0.0015,-0.0015,0.0148570836843554,0.0147359834793201,0.014611297204504601,-0.0015,0.014350621762134601,-0.0015,0.0140745934599074,-0.0015,-0.0015,0.0,0.0,0.0148168226163439,0.0,0.0144871231570783,0.0,0.0141433504621827,0.0139666036353215,0.0,0.0,0.0,0.0132291295263014,0.0130354348736553,0.0,0.0,0.0,0.0,0.0119904709587604,0.0,0.0,0.0112993942277856,0.0,0.0,0.0105842366239678,0.0103474778665142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081239324702142,0.0,0.0,0.0074840875337875,0.0,0.0,0.0068045873436422,0.0065686677672449,0.0,0.0,0.0,0.0056203843859122,0.0053950927088113,0.0,0.0,0.0048038838382167,0.0046410408481239,0.0044921407876771,0.0,0.0042246294000638,0.004100042159263,0.003977513781853,0.0038538439075825,0.0037259520629619,0.00359058315931
0.0149137050009016,0.014876099902601999,0.0148299772637368,0.014775837683307399,0.0147141202677616,-0.003,-0.003,-0.003,0.0144015370621821,0.0158104965124583,0.015715926655453898,-0.0035,0.015518255110301202,-0.0015,-0.0015,-0.0015,0.015089261045495501,0.0149747759329733,0.0148570858620356,-0.0015,0.014611339516359302,0.014482858858229601,-0.0015,-0.0015,-0.0015,-0.0015,0.0137830620952026,0.0,0.0,0.0148168219251303,0.0,0.0144871226592257,0.0,0.0,0.0139666225228175,0.0,0.0,0.013418629728946,0.0132291630662222,0.0130354257247972,0.0,0.0,0.0,0.0,0.011990491248253,0.0117651460335194,0.0115344020599069,0.0,0.0,0.0,0.0,0.0,0.0,0.0098808417158721,0.0096513384134278,0.0094248885033514,0.0,0.0089812943638586,0.0,0.0085485440765005,0.0,0.008123908165166,0.0,0.00769988327892,0.0,0.007263417041761,0.0,0.0068045693641017,0.0065687011825913,0.0063304720456038,0.006091508466419,0.0,0.0056204013160469,0.0053950591326022,0.0,0.0049834933517447,0.0,0.0,0.0,0.0,0.0042246454247678,0.0041000283840928,0.0,0.0,0.0037259386551711,0.0035905860232771
-0.003,0.014744413751568099,0.0146991097981521,0.014645983367129198,-0.003,-0.003,0.014443605196475499,-0.003,-0.003,-0.0015,0.015596702957923399,0.0135010859201414,0.015402903676750202,-0.0015,0.015198422324169002,0.015091912478735,-0.0015,0.014870700533034702,-0.0015,-0.0015,-0.0015,0.014390036352184,0.0142606643353495,-0.0015,0.013991064399287,0.0138504750097455,-0.0015,0.0150580480053326,0.0149063334604677,0.0147507123198964,0.0,0.0,0.0142620680651541,0.0140924920325969,0.0139197325163669,0.0,0.0,0.0133838884127621,0.0,0.0130092973316599,0.0,0.0,0.0,0.0,0.0119875463505083,0.0,0.0,0.0113120032496022,0.0,0.0,0.0106126427088047,0.0,0.0,0.0099245071853887,0.0,0.0,0.0,0.0,0.0,0.008618913902047,0.0084099516760017,0.0082021776098613,0.0,0.0077858913114841,0.0,0.0073575642224042,0.0,0.0069073500550589,0.006675605146026,0.0064421072209971,0.0,0.0059742600244714,0.005745216869956,0.0055239051482137,0.0,0.0,0.0049421805979232,0.0,0.0046343345878396,0.0044978075292339,0.0043693603684154,0.0,0.0,0.0040012724303293,0.0038744066920946,0.003740282724346
0.014913691661042798,0.014876119497389999,0.014829981962158798,0.0147758250645208,0.0147141180822247,-0.003,0.014569736338717,0.014488219097950198,0.0144015412058484,0.015810511148422298,0.015715939751983,0.0136184909296529,0.0155182708888428,0.0154152492177259,0.0153094221733196,0.0152007743159144,-0.0015,-0.0015,0.0148570856818447,0.0147359853547108,0.014611305322618099,-0.0015,0.014350623172338,-0.0015,0.014074600833329901,-0.0015,-0.0015,0.0,0.0,0.014816823949441,0.0146538166049053,0.014487107440324,0.0,0.0141433140024619,0.0139666115144315,0.0,0.0,0.0,0.0132291370923429,0.0,0.0,0.0,0.0,0.0,0.0119904810560524,0.0,0.0,0.0112993935459695,0.0110616681075775,0.0,0.0,0.0103474947526146,0.0,0.0,0.0,0.0,0.0,0.0,0.008763706222708,0.0,0.0,0.0081239299999954,0.0,0.0,0.007484070027683,0.007263425269944,0.0070366499574727,0.0068045890710431,0.0,0.0,0.0060914899551444,0.0,0.005620395454203,0.0,0.0051814939682236,0.0049834971251604,0.0048038896067522,0.0046410469540106,0.0044921623897471,0.0043543430486514,0.0042246445986825,0.0041000501875685,0.0039774882215525,0.0,0.0037259282132473,0.0035905932836758
0.014913692835609999,0.014876119738662699,0.014829980319824498,0.0147758224884208,0.014714118076913,-0.003,0.014569737875255099,0.014488218260399999,0.0144015435106535,0.0158105103299103,0.0157159393541479,0.0136184921873523,0.015518272347714699,0.0154152500077882,0.0153094206761314,0.0152007724919057,-0.0015,-0.0015,0.014857085485752602,0.0147359871181305,0.014611306460202299,-0.0015,-0.0015,-0.0015,0.0140745985536932,-0.0015,-0.0015,0.0,0.0,0.0148168241118176,0.0,0.0144871077078558,0.0,0.0,0.0139666125722061,0.0,0.0,0.0,0.0132291364653107,0.0130354260286485,0.0,0.0,0.0,0.0,0.0119904815736278,0.0117651573181729,0.0,0.0112993911535151,0.0,0.0,0.0,0.0103474939569049,0.0,0.0,0.0,0.0,0.0,0.0,0.0087637053311586,0.0,0.0,0.0,0.0,0.0,0.0074840690329933,0.0,0.0070366490960588,0.0068045860531601,0.0065686878548477,0.0,0.0060914923713391,0.0,0.0056203942135753,0.0053950692563349,0.0051814942786443,0.0049834956630332,0.0048038908584643,0.0046410494011321,0.0044921607198386,0.0043543423773892,0.0042246435794289,0.0041000498767741,0.0,0.0038538331272027,0.0037259299309285,0.0035905913926909
